case_name,axis,scenario_name,train_groups,eval_groups,group_size,max_steps,seed,group_correlation,critic_correlation,critic_minus_group_correlation,group_calibrated_mse,critic_calibrated_mse,critic_minus_group_calibrated_mse,wait_token_fraction,success_rate,zero_variance_group_fraction,critic_exact_state_rate,train_trajectories,critic_is_privileged
group_size_04_long_wait,group_size,long_wait,140,32,4,12,761,0.2964595396545472,0.9093229982548255,0.6128634586002784,0.022473089490780793,0.004265709639324111,-0.018207379851456682,0.49142857142857144,0.6875,0.0,1.0,840,False
group_size_04_long_wait,group_size,long_wait,140,32,4,12,823,0.2956348084753764,0.8984379078220857,0.6028030993467093,0.024122052604536145,0.005096380005957408,-0.019025672598578736,0.5082146768893757,0.6640625,0.0,0.9868565169769989,840,False
group_size_04_long_wait,group_size,long_wait,140,32,4,12,887,0.2819190357372418,0.8786159373060289,0.5966969015687871,0.02387049714169834,0.005913262040819399,-0.017957235100878943,0.508421052631579,0.671875,0.0,0.9947368421052631,840,False
group_size_04_long_wait,group_size,long_wait,140,32,4,12,947,0.329662839121731,0.883795899070239,0.554133059948508,0.020493094685311162,0.005033012645716713,-0.01546008203959445,0.5162689804772235,0.6328125,0.0,0.9989154013015185,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,11,0.3369959904127367,0.8811538653586407,0.544157874945904,0.023675309947534914,0.00597116117868873,-0.017704148768846184,0.5056179775280899,0.65625,0.0,0.994943820224719,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,29,0.345489116595599,0.8955761485056422,0.5500870319100432,0.025774436991138638,0.005793394044900555,-0.019981042946238082,0.49254587155963303,0.65234375,0.0,0.9965596330275229,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,47,0.30073199354355434,0.8779327728191484,0.577200779275594,0.022335503406231402,0.005629157301847607,-0.016706346104383797,0.5060572687224669,0.6796875,0.0,0.9966960352422908,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,83,0.35625539524875033,0.9029944773733329,0.5467390821245826,0.025050930530010698,0.00529666821305761,-0.019754262316953087,0.4601366742596811,0.625,0.0,0.9965831435079726,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,131,0.37345712735975917,0.9094924768664436,0.5360353495066845,0.022466347539734245,0.004512001165113338,-0.017954346374620907,0.5215204024594746,0.63671875,0.0,0.9944102850754611,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,173,0.3534539298168913,0.8405736248620029,0.48711969504511166,0.02502394471758937,0.008391240804030142,-0.016632703913559227,0.4971526195899772,0.6328125,0.0,0.9903189066059226,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,211,0.3565544251805974,0.9272147292147819,0.5706603040341844,0.025552765308560522,0.004106411557505447,-0.021446353751055074,0.5028571428571429,0.62109375,0.0,0.9982857142857143,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,257,0.3435567815923314,0.9132960067623916,0.5697392251700603,0.02481824703475265,0.004668089526761839,-0.02015015750799081,0.5053400786958966,0.6171875,0.0,0.9955030916245081,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,307,0.33347911091189847,0.90772726439707,0.5742481534851716,0.025533274324376513,0.005057037944047006,-0.020476236380329506,0.5110481586402267,0.6640625,0.0,0.9943342776203966,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,359,0.35005522841994907,0.8904565050226722,0.5404012766027231,0.024348141750488907,0.005746337297943774,-0.018601804452545133,0.5045045045045045,0.66015625,0.0,0.9898648648648649,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,401,0.3432026701069155,0.8977949984040411,0.5545923282971256,0.023562447755079576,0.00518046718010242,-0.018381980574977155,0.5145205479452055,0.66015625,0.0,0.9983561643835617,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,463,0.3399048010932813,0.922520540924078,0.5826157398307967,0.025481993301661798,0.004291513160015856,-0.021190480141645943,0.5183160196828869,0.609375,0.0,0.9994532531437944,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,509,0.3325809332593957,0.8847920854514317,0.5522111521920361,0.024071396323802605,0.005876988537685024,-0.01819440778611758,0.5028058361391695,0.69140625,0.0,0.9949494949494949,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,571,0.3330230824046365,0.8919629572859876,0.5589398748813511,0.023358062272580686,0.005369992199505586,-0.0179880700730751,0.526258205689278,0.671875,0.0,0.9917943107221007,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,631,0.3659293677023381,0.8884635975852058,0.5225342298828677,0.021285396596056688,0.005176558366917191,-0.0161088382291395,0.517203713817586,0.609375,0.0,0.9967231021299836,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,701,0.34243579747913055,0.9034630974414873,0.5610272999623568,0.021429491400026646,0.004460853887971438,-0.016968637512055205,0.5045045045045045,0.66796875,0.0,0.9978802331743508,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,761,0.3427560070322392,0.9276891086025973,0.5849331015703582,0.02621491389091566,0.00414062037611433,-0.02207429351480133,0.4939965694682676,0.5859375,0.0,0.9954259576901087,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,823,0.3463420582174443,0.865690630205377,0.5193485719879327,0.02389428936616752,0.006803526889310865,-0.017090762476856654,0.4841048522030117,0.6171875,0.0,0.9910764082543224,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,887,0.3688616571169489,0.8807548114983418,0.5118931543813929,0.026189444596504116,0.006798533007262057,-0.019390911589242058,0.48394495412844035,0.61328125,0.0,0.9948394495412844,840,False
group_size_08_long_wait,group_size,long_wait,140,32,8,12,947,0.34966222098338084,0.8761073752298669,0.5264451542464861,0.020279950063973734,0.005370391551044146,-0.014909558512929588,0.5132360886007563,0.66015625,0.0,0.9967585089141004,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,11,0.36472405297184174,0.87275330204456,0.5080292490727183,0.023863264825237793,0.006559182208240431,-0.01730408261699736,0.49587706146926536,0.6458333333333334,0.0,0.9981259370314842,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,29,0.3670262634059384,0.8778509179156613,0.5108246545097228,0.026443488870298883,0.007009830610936942,-0.01943365825936194,0.49106449106449107,0.6328125,0.0,0.9968919968919969,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,47,0.33783854051962375,0.8601101620179411,0.5222716214983174,0.02305960803970327,0.006773437863947395,-0.016286170175755878,0.5113759479956663,0.6588541666666666,0.0,0.9978331527627302,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,83,0.37165602123236696,0.9056846325210453,0.5340286112886783,0.02274296282494913,0.0047428333226890275,-0.0180001295022601,0.49774943735933985,0.6744791666666666,0.0,0.9973743435858965,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,131,0.35289641979189956,0.9201450719125294,0.5672486521206298,0.02427594362842617,0.004251806926909864,-0.020024136701516305,0.5312615612282648,0.6380208333333334,0.0,0.9959304476507584,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,173,0.3553554419513072,0.8555147339677786,0.5001592920164714,0.02346849466335054,0.0072011138654484155,-0.016267380797902124,0.4900037721614485,0.6901041666666666,0.0,0.995096190116937,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,211,0.3514099485789592,0.9082883575623383,0.5568784089833791,0.02769602448235558,0.005530043044097982,-0.022165981438257598,0.48755656108597284,0.6171875,0.0,0.995475113122172,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,257,0.35184929188897457,0.8902961551103319,0.5384468632213573,0.02451395826287031,0.005801774762532841,-0.01871218350033747,0.5106542056074767,0.6067708333333334,0.0,0.9955140186915887,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,307,0.3669960516912905,0.8895822192666273,0.5225861675753367,0.02483950006169928,0.005989271206606943,-0.018850228855092337,0.5016635859519408,0.6536458333333334,0.0,0.9948243992606285,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,359,0.3481877560001371,0.8693743549107852,0.5211865989106481,0.02381203918406272,0.0066168063466669575,-0.01719523283739576,0.4931557528671846,0.6666666666666666,0.0,0.9944506104328524,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,401,0.36250592286431943,0.8956025561356802,0.5330966332713607,0.02320527837225799,0.0052870008534324,-0.01791827751882559,0.5018463810930576,0.6744791666666666,0.0,0.9955686853766618,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,463,0.3555858041131708,0.883614815239045,0.5280290111258741,0.02392548956049662,0.0060042465867362225,-0.017921242973760396,0.5202226345083488,0.6458333333333334,0.0,0.9962894248608535,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,509,0.3515471627656933,0.9048365977352739,0.5532894349695806,0.025416765156066407,0.0052570046754605,-0.020159760480605908,0.4900934579439252,0.6354166666666666,0.0,0.9951401869158879,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,571,0.3677928099640179,0.9227289669791046,0.5549361570150866,0.024193615832923485,0.004156768330393095,-0.02003684750253039,0.5111598975484816,0.6276041666666666,0.0,0.9967069154774972,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,631,0.3712042389688627,0.8702662909739888,0.4990620520051261,0.02136185695989093,0.006011509408190685,-0.015350347551700245,0.5071612192434815,0.65625,0.0,0.9977965479250827,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,701,0.36683773106862094,0.921798518517664,0.5549607874490431,0.020980379349892365,0.0036433776158537766,-0.017337001734038588,0.5130683852488364,0.6927083333333334,0.0,0.9974937343358395,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,761,0.3438285276647597,0.8964658812324074,0.5526373535676478,0.023775500278105998,0.005294159090190613,-0.018481341187915383,0.5001883239171375,0.6588541666666666,0.0,0.9935969868173258,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,823,0.3477558384286617,0.8960978697411507,0.5483420313124889,0.02633930264828862,0.005902935699219427,-0.020436366949069192,0.48604391514700407,0.6171875,0.0,0.9929289170078154,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,887,0.35622288485695053,0.8984117905347614,0.5421889056778109,0.02613764704756829,0.005773426145346259,-0.02036422090222203,0.495642288745737,0.6354166666666666,0.0,0.9950738916256158,840,False
group_size_12_long_wait,group_size,long_wait,140,32,12,12,947,0.36272530284296167,0.8964566795453178,0.5337313767023562,0.02258862100163959,0.005107633634275414,-0.017480987367364177,0.4936432982201235,0.65625,0.0,0.9996367598982928,840,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,11,0.3579146179426079,0.41495505270662436,0.057040434764016434,0.028744879234769653,0.027291481985070077,-0.0014533972496995756,0.3921901528013582,0.5729166666666666,0.0,0.466893039049236,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,29,0.3953888269693421,0.4048568576033836,0.009468030634041502,0.028423211638691076,0.028167950481141315,-0.0002552611575497611,0.40017905102954343,0.6197916666666666,0.0,0.4762757385854969,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,47,0.3422023937720332,0.3297902672993493,-0.012412126472683915,0.028712482512422352,0.028983733400150275,0.0002712508877279231,0.3850129198966408,0.609375,0.0,0.5357450473729544,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,83,0.3075006686551749,0.2512831666462698,-0.056217502008905074,0.02733602257710415,0.028284417946257478,0.0009483953691533271,0.4085930918281382,0.6302083333333334,0.0,0.43892165122156696,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,131,0.31908010374404583,0.3401631295428832,0.021083025798837363,0.028077397552315624,0.02764291906457643,-0.0004344784877391948,0.38074588031222895,0.6458333333333334,0.0,0.3686036426712923,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,173,0.32805631421865616,0.4407376677596057,0.11268135354094955,0.03609313446153868,0.032589350975598085,-0.0035037834859405967,0.3812615955473098,0.5625,0.0,0.5139146567717996,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,211,0.36250555547032276,0.2987278950900471,-0.06377766038027566,0.028006696929303045,0.02936648305213794,0.0013597861228348933,0.39776632302405496,0.6302083333333334,0.0,0.5008591065292096,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,257,0.35947698636717373,0.45052953973565657,0.09105255336848284,0.033521811099441724,0.03068257490283004,-0.0028392361966116837,0.37546125461254615,0.515625,0.0,0.45940959409594095,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,307,0.35707356381023764,0.26676182932641174,-0.0903117344838259,0.02924806501564852,0.031136694038575167,0.001888629022926646,0.37993138936535165,0.59375,0.0,0.5222984562607204,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,359,0.31330986058601307,0.41425346995330586,0.1009436093672928,0.035015921867799976,0.03216433123042075,-0.002851590637379227,0.3640238704177323,0.5677083333333334,0.0,0.37595907928388744,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,401,0.3846442592159018,0.3039650135583767,-0.0806792456575251,0.029912684464810737,0.03186309313729784,0.001950408672487105,0.3744607420189819,0.5729166666666666,0.0,0.5056082830025884,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,463,0.38125062873996834,0.4835094164900456,0.10225878775007724,0.032859664044816814,0.02945971729524296,-0.0033999467495738553,0.4073741007194245,0.5572916666666666,0.0,0.454136690647482,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,509,0.32906956791661235,0.3583466694297968,0.029277101513184467,0.030443608691240454,0.029756510522684798,-0.0006870981685556561,0.38074204946996465,0.6041666666666666,0.0,0.48851590106007065,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,571,0.3814217887196661,0.3787062497621504,-0.002715538957515695,0.030808566372827507,0.030882987005803754,7.442063297624646e-05,0.3968938740293356,0.5989583333333334,0.0,0.43226919758412424,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,631,0.3643252274980068,0.30602030086035487,-0.05830492663765191,0.030886462229058664,0.03227839817548371,0.0013919359464250464,0.38845822566752797,0.5625,0.0,0.4702842377260982,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,701,0.3180700790719064,0.36822339014021876,0.05015331106831239,0.032074924743555326,0.03084664617427407,-0.0012282785692812569,0.40561224489795916,0.59375,0.0,0.5433673469387755,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,761,0.328654800603016,0.37481095184696683,0.04615615124395084,0.025891580427905243,0.024949098440544975,-0.0009424819873602684,0.412725709372313,0.6510416666666666,0.0,0.5030094582975064,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,823,0.38671255085549544,0.4086786544088531,0.021966103553357652,0.026882883164802578,0.026330603398305875,-0.0005522797664967022,0.391500904159132,0.6145833333333334,0.0,0.3887884267631103,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,887,0.37701259602809367,0.3678865769289609,-0.009126019099132798,0.031439537681767764,0.03168867445643896,0.0002491367746711992,0.35977859778597787,0.609375,0.0,0.5276752767527675,12,False
critic_budget_002_full,critic_budget,baseline,2,32,6,10,947,0.3424972985051647,0.3825450165007242,0.040047717995559506,0.032770965526216986,0.03169296393258842,-0.001078001593628565,0.3724315068493151,0.5989583333333334,0.0,0.538527397260274,12,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,11,0.3579146179426079,0.4714268957129211,0.1135122777703132,0.028744879234769653,0.025641238197335037,-0.003103641037434615,0.3921901528013582,0.5729166666666666,0.0,0.8675721561969439,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,29,0.3953888269693421,0.5359255066956841,0.14053667972634198,0.028423211638691076,0.024013728207826258,-0.004409483430864818,0.40017905102954343,0.6197916666666666,0.0,0.8728737690241719,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,47,0.3422023937720332,0.5071939606240184,0.16499156685198524,0.028712482512422352,0.02415492051174787,-0.004557562000674482,0.3850129198966408,0.609375,0.0,0.9130060292850991,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,83,0.3075006686551749,0.47021655362891257,0.16271588497373768,0.02733602257710415,0.02351547409323116,-0.0038205484838729903,0.4085930918281382,0.6302083333333334,0.0,0.8559393428812131,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,131,0.31908010374404583,0.39510452412196184,0.07602442037791601,0.028077397552315624,0.026380118414402784,-0.0016972791379128403,0.38074588031222895,0.6458333333333334,0.0,0.8777103209019947,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,173,0.32805631421865616,0.5673354930079652,0.239279178789309,0.03609313446153868,0.027427641836424634,-0.008665492625114048,0.3812615955473098,0.5625,0.0,0.8849721706864564,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,211,0.36250555547032276,0.4664490430714129,0.10394348760109012,0.028006696929303045,0.02522842190223871,-0.0027782750270643336,0.39776632302405496,0.6302083333333334,0.0,0.8462199312714777,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,257,0.35947698636717373,0.5173725287960661,0.15789554242889237,0.033521811099441724,0.028191950974094746,-0.005329860125346978,0.37546125461254615,0.515625,0.0,0.9169741697416974,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,307,0.35707356381023764,0.39892534612387587,0.04185178231363823,0.02924806501564852,0.028187426015173312,-0.0010606390004752088,0.37993138936535165,0.59375,0.0,0.9262435677530018,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,359,0.31330986058601307,0.530485624152906,0.21717576356689294,0.035015921867799976,0.027900738407462936,-0.00711518346033704,0.3640238704177323,0.5677083333333334,0.0,0.8721227621483376,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,401,0.3846442592159018,0.4801914826487706,0.09554722343286881,0.029912684464810737,0.027011718558563696,-0.002900965906247041,0.3744607420189819,0.5729166666666666,0.0,0.8852459016393442,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,463,0.38125062873996834,0.4551734646499187,0.07392283590995036,0.032859664044816814,0.03048238034119318,-0.0023772837036236324,0.4073741007194245,0.5572916666666666,0.0,0.9577338129496403,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,509,0.32906956791661235,0.4345994363507218,0.10552986843410944,0.030443608691240454,0.027692222922494566,-0.0027513857687458884,0.38074204946996465,0.6041666666666666,0.0,0.9134275618374559,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,571,0.3814217887196661,0.465176398331304,0.08375460961163789,0.030808566372827507,0.028252120380185396,-0.002556445992642112,0.3968938740293356,0.5989583333333334,0.0,0.8748921484037964,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,631,0.3643252274980068,0.3528011418865502,-0.01152408561145657,0.030886462229058664,0.031180780652695313,0.00029431842363664834,0.38845822566752797,0.5625,0.0,0.8277347114556417,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,701,0.3180700790719064,0.42218469460696556,0.10411461553505919,0.032074924743555326,0.029324623186029887,-0.002750301557525439,0.40561224489795916,0.59375,0.0,0.8835034013605442,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,761,0.328654800603016,0.34819280596108576,0.019538005358069765,0.025891580427905243,0.02550772151079952,-0.00038385891710572204,0.412725709372313,0.6510416666666666,0.0,0.8469475494411006,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,823,0.38671255085549544,0.4287061160096604,0.04199356515416497,0.026882883164802578,0.025800480837626528,-0.0010824023271760498,0.391500904159132,0.6145833333333334,0.0,0.849005424954792,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,887,0.37701259602809367,0.5007287118610485,0.12371611583295483,0.031439537681767764,0.027459824383494053,-0.003979713298273711,0.35977859778597787,0.609375,0.0,0.9031365313653137,48,False
critic_budget_008_full,critic_budget,baseline,8,32,6,10,947,0.3424972985051647,0.4342962730291796,0.09179897452401492,0.032770965526216986,0.03012355233948946,-0.002647413186727527,0.3724315068493151,0.5989583333333334,0.0,0.9023972602739726,48,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,11,0.3579146179426079,0.715290714245967,0.3573760963033591,0.028744879234769653,0.016100323805571862,-0.01264455542919779,0.3921901528013582,0.5729166666666666,0.0,0.9753820033955858,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,29,0.3953888269693421,0.7607290647978087,0.3653402378284666,0.028423211638691076,0.014193327353924786,-0.01422988428476629,0.40017905102954343,0.6197916666666666,0.0,0.9740376007162042,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,47,0.3422023937720332,0.74911845664332,0.4069160628712868,0.028712482512422352,0.014270802017071907,-0.014441680495350445,0.3850129198966408,0.609375,0.0,0.9870801033591732,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,83,0.3075006686551749,0.7093518052736839,0.401851136618509,0.02733602257710415,0.014999373900289027,-0.012336648676815123,0.4085930918281382,0.6302083333333334,0.0,0.974726200505476,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,131,0.31908010374404583,0.7147110437000658,0.39563093995601994,0.028077397552315624,0.015292044825531525,-0.0127853527267841,0.38074588031222895,0.6458333333333334,0.0,0.97398091934085,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,173,0.32805631421865616,0.8278924898561785,0.4998361756375223,0.03609313446153868,0.012724059797185168,-0.023369074664353513,0.3812615955473098,0.5625,0.0,0.9795918367346939,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,211,0.36250555547032276,0.6671452801468979,0.30463972467657513,0.028006696929303045,0.017892679072637828,-0.010114017856665217,0.39776632302405496,0.6302083333333334,0.0,0.9707903780068728,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,257,0.35947698636717373,0.7951093506747963,0.43563236430762253,0.033521811099441724,0.01415904375822048,-0.01936276734122124,0.37546125461254615,0.515625,0.0,0.992619926199262,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,307,0.35707356381023764,0.7083204677210324,0.35124690391079477,0.02924806501564852,0.016703510890291512,-0.012544554125357009,0.37993138936535165,0.59375,0.0,0.9828473413379074,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,359,0.31330986058601307,0.7800429862790469,0.4667331256930338,0.035015921867799976,0.015202179401818288,-0.019813742465981686,0.3640238704177323,0.5677083333333334,0.0,0.9820971867007673,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,401,0.3846442592159018,0.6909876280531937,0.3063433688372919,0.029912684464810737,0.01834455670855766,-0.011568127756253078,0.3744607420189819,0.5729166666666666,0.0,0.9732528041415013,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,463,0.38125062873996834,0.7565078551232366,0.37525722638326825,0.032859664044816814,0.016444130368295885,-0.01641553367652093,0.4073741007194245,0.5572916666666666,0.0,0.9865107913669064,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,509,0.32906956791661235,0.6718117970094184,0.34274222909280605,0.030443608691240454,0.01873187613916725,-0.011711732552073206,0.38074204946996465,0.6041666666666666,0.0,0.980565371024735,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,571,0.3814217887196661,0.716990527279175,0.3355687385595089,0.030808566372827507,0.017519408566166923,-0.013289157806660585,0.3968938740293356,0.5989583333333334,0.0,0.9792924935289042,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,631,0.3643252274980068,0.7200106997051722,0.3556854722071654,0.030886462229058664,0.017150937502204925,-0.01373552472685374,0.38845822566752797,0.5625,0.0,0.9612403100775194,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,701,0.3180700790719064,0.7002764959928037,0.38220641692089735,0.032074924743555326,0.018185604878367994,-0.013889319865187332,0.40561224489795916,0.59375,0.0,0.9685374149659864,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,761,0.328654800603016,0.7003807674707154,0.37172596686769943,0.025891580427905243,0.014788236360435528,-0.011103344067469715,0.412725709372313,0.6510416666666666,0.0,0.9733447979363714,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,823,0.38671255085549544,0.7979821485797812,0.4112695977242858,0.026882883164802578,0.011481547968915939,-0.015401335195886639,0.391500904159132,0.6145833333333334,0.0,0.9927667269439421,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,887,0.37701259602809367,0.7712142204036625,0.3942016243755688,0.031439537681767764,0.01485111597670401,-0.016588421705063756,0.35977859778597787,0.609375,0.0,0.985239852398524,192,False
critic_budget_032_full,critic_budget,baseline,32,32,6,10,947,0.3424972985051647,0.7398337040169415,0.3973364055117768,0.032770965526216986,0.0168049431937936,-0.015966022332423387,0.3724315068493151,0.5989583333333334,0.0,0.9837328767123288,192,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,11,0.3579146179426079,0.9068364904135404,0.5489218724709325,0.028744879234769653,0.0058567210163920904,-0.02288815821837756,0.3921901528013582,0.5729166666666666,0.0,0.9940577249575552,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,29,0.3953888269693421,0.8840971229705893,0.4887082960012472,0.028423211638691076,0.007356974351147381,-0.021066237287543695,0.40017905102954343,0.6197916666666666,0.0,0.9955237242614146,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,47,0.3422023937720332,0.9092414210188559,0.5670390272468226,0.028712482512422352,0.005635195418810485,-0.023077287093611867,0.3850129198966408,0.609375,0.0,0.9974160206718347,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,83,0.3075006686551749,0.8957198821875981,0.5882192135324232,0.02733602257710415,0.005968287349776869,-0.02136773522732728,0.4085930918281382,0.6302083333333334,0.0,0.995787700084246,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,131,0.31908010374404583,0.8985950770288139,0.5795149732847681,0.028077397552315624,0.006018399977134579,-0.022058997575181045,0.38074588031222895,0.6458333333333334,0.0,0.9921942758022549,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,173,0.32805631421865616,0.94175134194392,0.6136950277252637,0.03609313446153868,0.004574617316371636,-0.03151851714516705,0.3812615955473098,0.5625,0.0,1.0,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,211,0.36250555547032276,0.8727158816516357,0.5102103261813129,0.028006696929303045,0.007685875014876299,-0.020320821914426745,0.39776632302405496,0.6302083333333334,0.0,0.993127147766323,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,257,0.35947698636717373,0.9166810957431129,0.5572041093759391,0.033521811099441724,0.006147722916780689,-0.027374088182661037,0.37546125461254615,0.515625,0.0,0.9981549815498155,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,307,0.35707356381023764,0.8797588838723286,0.5226853200620909,0.02924806501564852,0.007576831170877525,-0.021671233844770994,0.37993138936535165,0.59375,0.0,0.9931389365351629,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,359,0.31330986058601307,0.9381499529535626,0.6248400923675496,0.035015921867799976,0.004654413436785545,-0.03036150843101443,0.3640238704177323,0.5677083333333334,0.0,0.9974424552429667,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,401,0.3846442592159018,0.9052865147483146,0.5206422555324128,0.029912684464810737,0.006335239465968632,-0.023577444998842106,0.3744607420189819,0.5729166666666666,0.0,0.9922346850733391,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,463,0.38125062873996834,0.9145125446876713,0.533261915947703,0.032859664044816814,0.006292691858346283,-0.02656697218647053,0.4073741007194245,0.5572916666666666,0.0,0.9964028776978417,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,509,0.32906956791661235,0.9228940672677635,0.5938244993511511,0.030443608691240454,0.005061906054019249,-0.025381702637221205,0.38074204946996465,0.6041666666666666,0.0,0.9929328621908127,768,False
